,min_vv,max_vv,range_vv,mean_vv,median_vv,correlation_vv,permutation_entropy_vv,min_vh,max_vh,range_vh,mean_vh,median_vh,correlation_vh,permutation_entropy_vh,min_vv_by_vh,max_vv_by_vh,range_vv_by_vh,mean_vv_by_vh,median_vv_by_vh,correlation_vv_by_vh,permutation_entropy_vv_by_vh
131,"<xarray.DataArray 'vv' ()>
array(0.05436176)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-03T11:11:51.699083","<xarray.DataArray 'vv' ()>
array(0.35616747)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-15T22:46:05.644861","<xarray.DataArray 'vv' ()>
array(0.3018057)
Coordinates:
    spatial_ref  int32 32648",0.1662494637645208,0.1583685800433159,-0.040157072572581665,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.01430073)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray 'vh' ()>
array(0.1035664)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-16T22:46:07.511215","<xarray.DataArray 'vh' ()>
array(0.08926567)
Coordinates:
    spatial_ref  int32 32648",0.04254722276415963,0.03953398950397968,-0.1954761582589244,0.45271237174986073,"<xarray.DataArray ()>
array(1.72510828)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-26T22:46:04.969244","<xarray.DataArray ()>
array(9.99644907)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-27T22:46:06.296981","<xarray.DataArray ()>
array(8.27134078)
Coordinates:
    spatial_ref  int32 32648",4.457746068905146,4.0680204805365445,-0.3656509260530927,0.46274603896653116
132,"<xarray.DataArray 'vv' ()>
array(0.01704334)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-11T11:11:51.691272","<xarray.DataArray 'vv' ()>
array(0.85767925)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-17T11:11:54.196354","<xarray.DataArray 'vv' ()>
array(0.84063591)
Coordinates:
    spatial_ref  int32 32648",0.16644201750079027,0.09929687902331352,0.20501214272764615,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00303667)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-29T11:11:53.438580","<xarray.DataArray 'vh' ()>
array(0.0597272)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-05T11:11:54.609425","<xarray.DataArray 'vh' ()>
array(0.05669053)
Coordinates:
    spatial_ref  int32 32648",0.024288543043299936,0.02174396999180317,0.34133339508743826,0.46274603896653116,"<xarray.DataArray ()>
array(0.55099474)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-26T22:46:04.969244","<xarray.DataArray ()>
array(20.93345048)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray ()>
array(20.38245574)
Coordinates:
    spatial_ref  int32 32648",7.991019344320366,6.386985617844352,0.49130392036321874,0.46274603896653116
133,"<xarray.DataArray 'vv' ()>
array(0.06251478)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-09T22:46:06.347730","<xarray.DataArray 'vv' ()>
array(0.40343571)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-16T22:46:07.511215","<xarray.DataArray 'vv' ()>
array(0.34092093)
Coordinates:
    spatial_ref  int32 32648",0.19671140725796038,0.2039043828845024,-0.04255218600678382,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.01085432)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-02T22:46:04.929540","<xarray.DataArray 'vh' ()>
array(0.07755636)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-22T22:45:05.181506","<xarray.DataArray 'vh' ()>
array(0.06670203)
Coordinates:
    spatial_ref  int32 32648",0.03884548074207627,0.0353509895503521,0.18350265153141543,0.46274603896653116,"<xarray.DataArray ()>
array(1.97162632)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-27T22:46:06.296981","<xarray.DataArray ()>
array(10.53755221)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray ()>
array(8.56592589)
Coordinates:
    spatial_ref  int32 32648",5.772360503203331,4.759569036956464,0.08933622562649375,0.46274603896653116
134,"<xarray.DataArray 'vv' ()>
array(0.05119187)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-16T11:11:52.470632","<xarray.DataArray 'vv' ()>
array(0.43508059)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-22T22:45:05.181506","<xarray.DataArray 'vv' ()>
array(0.38388871)
Coordinates:
    spatial_ref  int32 32648",0.1607709608685512,0.1383136808872223,0.2628957595858614,0.45271237174986073,"<xarray.DataArray 'vh' ()>
array(0.00403367)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray 'vh' ()>
array(0.15266807)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-22T22:45:05.181506","<xarray.DataArray 'vh' ()>
array(0.1486344)
Coordinates:
    spatial_ref  int32 32648",0.04163014596829621,0.03193548694252968,0.0453151884372611,0.46274603896653116,"<xarray.DataArray ()>
array(0.72553277)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-16T11:11:52.470632","<xarray.DataArray ()>
array(22.62363902)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray ()>
array(21.89810625)
Coordinates:
    spatial_ref  int32 32648",6.806863227119075,4.12686225637915,0.28045231325497844,0.46274603896653116
135,"<xarray.DataArray 'vv' ()>
array(0.01490039)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-23T11:11:52.064532","<xarray.DataArray 'vv' ()>
array(0.48565954)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray 'vv' ()>
array(0.47075915)
Coordinates:
    spatial_ref  int32 32648",0.15489838702174333,0.14279381185770035,0.333809006730977,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00619604)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray 'vh' ()>
array(0.15344332)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-22T22:45:05.181506","<xarray.DataArray 'vh' ()>
array(0.14724728)
Coordinates:
    spatial_ref  int32 32648",0.03816380405511994,0.03197405580431223,-0.03836069817067413,0.45271237174986073,"<xarray.DataArray ()>
array(0.32028157)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-23T11:11:52.064532","<xarray.DataArray ()>
array(65.9570292)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray ()>
array(65.63674763)
Coordinates:
    spatial_ref  int32 32648",9.385739413411388,3.9430862181211337,0.50384595889057,0.46274603896653116
136,"<xarray.DataArray 'vv' ()>
array(0.01042419)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-28T22:46:06.761481","<xarray.DataArray 'vv' ()>
array(0.67905384)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-15T11:11:51.767747","<xarray.DataArray 'vv' ()>
array(0.66862966)
Coordinates:
    spatial_ref  int32 32648",0.14634195836977318,0.10191869735717773,0.028181931215185644,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00307583)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-29T11:11:53.438580","<xarray.DataArray 'vh' ()>
array(0.1103951)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-16T11:11:52.470632","<xarray.DataArray 'vh' ()>
array(0.10731927)
Coordinates:
    spatial_ref  int32 32648",0.030105741909490183,0.02831427939236164,0.10496179614563628,0.46274603896653116,"<xarray.DataArray ()>
array(0.83786645)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-26T22:46:04.969244","<xarray.DataArray ()>
array(66.18192446)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-15T11:11:51.767747","<xarray.DataArray ()>
array(65.34405801)
Coordinates:
    spatial_ref  int32 32648",8.538245294354542,4.188822658540273,0.06714237702189257,0.46274603896653116
137,"<xarray.DataArray 'vv' ()>
array(0.00385896)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-10T22:45:06.061320","<xarray.DataArray 'vv' ()>
array(0.50760895)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-03T22:46:05.477503","<xarray.DataArray 'vv' ()>
array(0.50374999)
Coordinates:
    spatial_ref  int32 32648",0.09164892533758226,0.05040845461189747,0.36358851035633327,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00246164)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-10T22:45:06.061320","<xarray.DataArray 'vh' ()>
array(0.12362662)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-22T22:46:05.287764","<xarray.DataArray 'vh' ()>
array(0.12116498)
Coordinates:
    spatial_ref  int32 32648",0.02341430534859403,0.013604688923805952,0.5840900402886282,0.46274603896653116,"<xarray.DataArray ()>
array(0.83350769)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-04T22:46:07.919581","<xarray.DataArray ()>
array(27.09964138)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-28T22:46:06.761481","<xarray.DataArray ()>
array(26.26613369)
Coordinates:
    spatial_ref  int32 32648",6.038347149490528,2.7417381376568555,0.34260700947555706,0.46274603896653116
138,"<xarray.DataArray 'vv' ()>
array(0.04232882)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-05T11:11:54.609425","<xarray.DataArray 'vv' ()>
array(0.34682211)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-04T11:11:52.234391","<xarray.DataArray 'vv' ()>
array(0.30449329)
Coordinates:
    spatial_ref  int32 32648",0.1326843619060058,0.10181647166609764,0.36510817800474,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00454534)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-17T11:11:54.196354","<xarray.DataArray 'vh' ()>
array(0.07199998)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-23T11:11:52.064532","<xarray.DataArray 'vh' ()>
array(0.06745464)
Coordinates:
    spatial_ref  int32 32648",0.030592753713090833,0.026012416929006577,0.611225522720355,0.46274603896653116,"<xarray.DataArray ()>
array(1.2066243)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-28T11:11:53.135539","<xarray.DataArray ()>
array(21.40225958)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-15T22:46:05.644861","<xarray.DataArray ()>
array(20.19563528)
Coordinates:
    spatial_ref  int32 32648",6.4925122362021295,4.116808233593332,0.34435715440855824,0.46274603896653116
139,"<xarray.DataArray 'vv' ()>
array(0.00310008)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-04T22:46:07.919581","<xarray.DataArray 'vv' ()>
array(0.26164961)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-15T22:46:05.644861","<xarray.DataArray 'vv' ()>
array(0.25854953)
Coordinates:
    spatial_ref  int32 32648",0.07725684562375626,0.0476871021091938,0.515600527586143,0.45271237174986073,"<xarray.DataArray 'vh' ()>
array(0.00187192)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-10T22:45:06.061320","<xarray.DataArray 'vh' ()>
array(0.11590622)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-22T22:46:05.287764","<xarray.DataArray 'vh' ()>
array(0.1140343)
Coordinates:
    spatial_ref  int32 32648",0.02304733744285141,0.016232773661613464,0.33529124554613576,0.45271237174986073,"<xarray.DataArray ()>
array(0.66469195)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-04T22:46:07.919581","<xarray.DataArray ()>
array(27.09791827)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-27T22:46:06.296981","<xarray.DataArray ()>
array(26.43322632)
Coordinates:
    spatial_ref  int32 32648",4.507885224915564,3.0570943892507865,0.1274787787196638,0.43264503731651965
140,"<xarray.DataArray 'vv' ()>
array(0.01409704)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-02T22:46:04.929540","<xarray.DataArray 'vv' ()>
array(0.51410139)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-22T22:46:05.287764","<xarray.DataArray 'vv' ()>
array(0.50000434)
Coordinates:
    spatial_ref  int32 32648",0.14731555730104445,0.10103324055671692,0.19219578614030142,0.4553302765040236,"<xarray.DataArray 'vh' ()>
array(0.00305059)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-16T22:46:07.511215","<xarray.DataArray 'vh' ()>
array(0.08338376)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-10T22:46:04.925705","<xarray.DataArray 'vh' ()>
array(0.08033317)
Coordinates:
    spatial_ref  int32 32648",0.018501914981752635,0.01395615004003048,0.1636534504114256,0.4553302765040236,"<xarray.DataArray ()>
array(1.01899142)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-10T22:46:04.925705","<xarray.DataArray ()>
array(45.53567603)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-15T22:46:05.644861","<xarray.DataArray ()>
array(44.51668461)
Coordinates:
    spatial_ref  int32 32648",11.938951306888834,8.770385931695705,0.44624892817754686,0.4553302765040236
141,"<xarray.DataArray 'vv' ()>
array(0.00851571)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-22T22:45:05.181506","<xarray.DataArray 'vv' ()>
array(0.35124135)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray 'vv' ()>
array(0.34272564)
Coordinates:
    spatial_ref  int32 32648",0.11106609965029818,0.06869669072329998,0.2967459746943896,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00272572)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-28T11:11:53.135539","<xarray.DataArray 'vh' ()>
array(0.08490937)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-03T22:46:05.477503","<xarray.DataArray 'vh' ()>
array(0.08218365)
Coordinates:
    spatial_ref  int32 32648",0.026882860952844985,0.0203575249761343,0.4750111768215512,0.46274603896653116,"<xarray.DataArray ()>
array(0.90350969)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-02T22:46:04.929540","<xarray.DataArray ()>
array(40.55418535)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-21T22:46:05.657153","<xarray.DataArray ()>
array(39.65067566)
Coordinates:
    spatial_ref  int32 32648",5.942111273996757,3.856539160411332,0.2584035902960047,0.46274603896653116
142,"<xarray.DataArray 'vv' ()>
array(0.01202211)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-28T11:11:53.135539","<xarray.DataArray 'vv' ()>
array(0.81627983)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-17T11:11:54.196354","<xarray.DataArray 'vv' ()>
array(0.80425772)
Coordinates:
    spatial_ref  int32 32648",0.18639900528181058,0.08321787789463997,0.4247948091695434,0.45271237174986073,"<xarray.DataArray 'vh' ()>
array(0.00234596)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray 'vh' ()>
array(0.08459572)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-17T11:11:54.196354","<xarray.DataArray 'vh' ()>
array(0.08224976)
Coordinates:
    spatial_ref  int32 32648",0.030085088067258205,0.023653192445635796,0.2805219435524267,0.46274603896653116,"<xarray.DataArray ()>
array(0.93355548)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-10T22:46:04.925705","<xarray.DataArray ()>
array(47.91584926)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-01-22T11:11:52.377922","<xarray.DataArray ()>
array(46.98229377)
Coordinates:
    spatial_ref  int32 32648",9.031864047986836,3.917651160709016,0.7571541929931198,0.45271237174986073
143,"<xarray.DataArray 'vv' ()>
array(0.01145884)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-10T22:45:06.061320","<xarray.DataArray 'vv' ()>
array(0.30370614)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-04T11:11:52.234391","<xarray.DataArray 'vv' ()>
array(0.2922473)
Coordinates:
    spatial_ref  int32 32648",0.10059105672945197,0.08324247971177101,0.31960606890952875,0.45271237174986073,"<xarray.DataArray 'vh' ()>
array(0.00361768)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-17T11:11:54.196354","<xarray.DataArray 'vh' ()>
array(0.11504228)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-04T11:11:52.234391","<xarray.DataArray 'vh' ()>
array(0.11142459)
Coordinates:
    spatial_ref  int32 32648",0.023795273271389306,0.015593848656862974,0.36865486047133667,0.46274603896653116,"<xarray.DataArray ()>
array(1.59708267)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-02-14T22:46:05.071585","<xarray.DataArray ()>
array(30.96968389)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-29T11:11:53.438580","<xarray.DataArray ()>
array(29.37260122)
Coordinates:
    spatial_ref  int32 32648",6.724500841130664,4.036387333119339,0.1704466604191408,0.46274603896653116
144,"<xarray.DataArray 'vv' ()>
array(0.00994633)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2021-12-04T22:46:07.919581","<xarray.DataArray 'vv' ()>
array(0.61291963)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-04T11:11:52.234391","<xarray.DataArray 'vv' ()>
array(0.6029733)
Coordinates:
    spatial_ref  int32 32648",0.129976037889719,0.09607419744133949,-0.04320819299979854,0.46274603896653116,"<xarray.DataArray 'vh' ()>
array(0.00234385)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-15T22:46:05.644861","<xarray.DataArray 'vh' ()>
array(0.08963426)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-23T11:11:52.064532","<xarray.DataArray 'vh' ()>
array(0.08729041)
Coordinates:
    spatial_ref  int32 32648",0.023486531438091054,0.012842008844017982,0.7565403331604948,0.45271237174986073,"<xarray.DataArray ()>
array(1.20042254)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-03-11T11:11:51.691272","<xarray.DataArray ()>
array(41.34208659)
Coordinates:
    spatial_ref  int32 32648
    time         datetime64[ns] 2022-04-16T11:11:52.470632","<xarray.DataArray ()>
array(40.14166405)
Coordinates:
    spatial_ref  int32 32648",8.871701843195183,5.0497673915785715,0.2649961518978263,0.46274603896653116
